quantizer,rho,capacity,delta,policy,arrival_quantization_error_signed_mean,arrival_quantization_error_absolute_mean,arrival_quantization_error_median,arrival_quantization_error_p05,arrival_quantization_error_p95,arrival_quantization_error_minimum,arrival_quantization_error_maximum,arrival_quantization_error_zero_fraction,arrival_quantization_error_shortened_fraction,arrival_quantization_error_lengthened_fraction,arrival_quantization_error_accumulated_signed_error,service_quantization_error_signed_mean,service_quantization_error_absolute_mean,service_quantization_error_median,service_quantization_error_p05,service_quantization_error_p95,service_quantization_error_minimum,service_quantization_error_maximum,service_quantization_error_zero_fraction,service_quantization_error_shortened_fraction,service_quantization_error_lengthened_fraction,service_quantization_error_accumulated_signed_error
nearest,1.1,1,0.1,arrival_first,2.8097937800678987e-06,0.02499054817430676,3.869622789049269e-05,-0.04502046701132713,0.044976026518018734,-0.049997817598978145,0.0499985587717371,0.0,0.4996646666666667,0.5003353333333334,0.14048968900339484,-0.00040812045628214216,0.02497651462720226,-0.0011551237541984033,-0.044989761062500945,0.04498643895585746,-0.04999642086153263,0.049996182012882556,0.0,0.5120638965701271,0.4879361034298729,-9.460999119279519
nearest,1.1,1,0.1,departure_first,2.8097937800678987e-06,0.02499054817430676,3.869622789049269e-05,-0.04502046701132713,0.044976026518018734,-0.049997817598978145,0.0499985587717371,0.0,0.4996646666666667,0.5003353333333334,0.14048968900339484,-0.0003980819459900587,0.02497549263132398,-0.001150980492206113,-0.044981165348279624,0.04499307997931623,-0.04999625034429917,0.04999605550947237,0.0,0.5120122164822836,0.4879877835177165,-9.71410419566956
nearest,1.1,1,0.1,insertion_order,2.8097937800678995e-06,0.02499054817430676,3.869622789049269e-05,-0.04502046701132713,0.044976026518018734,-0.049997817598978145,0.0499985587717371,0.0,0.4996646666666667,0.5003353333333334,0.14048968900339484,-0.00040812045628214216,0.02497651462720226,-0.0011551237541984033,-0.044989761062500945,0.04498643895585746,-0.04999642086153263,0.049996182012882556,0.0,0.5120638965701271,0.4879361034298729,-9.460999119279519
nearest,1.1,4,1e-05,arrival_first,2.3868627049523636e-09,2.4996871268564673e-06,3.6168330552754924e-09,-4.498598802153234e-06,4.5007616017755935e-06,-4.999696890687725e-06,4.999783686798764e-06,6.666666666666667e-07,0.49963266666666667,0.5003666666666666,0.0001193431352476182,-8.918396979495697e-10,2.5014975055824794e-06,-2.720790075241379e-09,-4.4981294446862795e-06,4.499649587151021e-06,-4.9997660057182494e-06,4.999808322881406e-06,0.0,0.50031428529008,0.49968571470992,-3.39864037414132e-05
nearest,1.1,4,1e-05,departure_first,2.386862704952364e-09,2.4996871268564673e-06,3.6168330552754924e-09,-4.498598802153234e-06,4.5007616017755935e-06,-4.999696890687725e-06,4.999783686798764e-06,6.666666666666667e-07,0.49963266666666667,0.5003666666666666,0.0001193431352476182,-8.901526576574441e-10,2.5014944800435773e-06,-2.7257947783747755e-09,-4.4981328085142e-06,4.499649632472025e-06,-4.9997660057182494e-06,4.999808322881406e-06,0.0,0.5003151557799189,0.499684844220081,-3.3923785092500796e-05
nearest,1.1,4,1e-05,insertion_order,2.386862704952364e-09,2.4996871268564673e-06,3.6168330552754924e-09,-4.498598802153234e-06,4.5007616017755935e-06,-4.999696890687725e-06,4.999783686798764e-06,6.666666666666667e-07,0.49963266666666667,0.5003666666666666,0.0001193431352476182,-8.918396979495699e-10,2.5014975055824794e-06,-2.720790075241379e-09,-4.4981294446862795e-06,4.499649587151021e-06,-4.9997660057182494e-06,4.999808322881406e-06,0.0,0.50031428529008,0.49968571470992,-3.39864037414132e-05
nearest,1.1,4,3e-05,arrival_first,6.751991091126304e-09,7.496078642518721e-06,1.5924130517911787e-08,-1.349536915919695e-05,1.3500521517926242e-05,-1.4999227460066322e-05,1.4999375677386221e-05,0.0,0.499498,0.500502,0.0003375995545563152,-9.42512951429306e-09,7.499174549046712e-06,-2.3569243166182695e-08,-1.350230000819833e-05,1.3502367850805467e-05,-1.4999130590742808e-05,1.499921263663443e-05,0.0,0.5008462003681299,0.4991537996318701,-0.00035773769663612444
nearest,1.1,4,3e-05,departure_first,6.751991091126304e-09,7.496078642518721e-06,1.5924130517911787e-08,-1.349536915919695e-05,1.3500521517926242e-05,-1.4999227460066322e-05,1.4999375677386221e-05,0.0,0.499498,0.500502,0.0003375995545563152,-9.479924476062568e-09,7.499128825058144e-06,-2.370579605364085e-08,-1.3502288045432123e-05,1.3502384612231304e-05,-1.4999130590742808e-05,1.499921263663443e-05,0.0,0.5008483904908055,0.4991516095091945,-0.00035983753348828415
nearest,1.1,4,3e-05,insertion_order,6.751991091126304e-09,7.496078642518721e-06,1.5924130517911787e-08,-1.349536915919695e-05,1.3500521517926242e-05,-1.4999227460066322e-05,1.4999375677386221e-05,0.0,0.499498,0.500502,0.0003375995545563152,-9.425129514293059e-09,7.499174549046712e-06,-2.3569243166182695e-08,-1.350230000819833e-05,1.3502367850805467e-05,-1.4999130590742808e-05,1.499921263663443e-05,0.0,0.5008462003681299,0.4991537996318701,-0.00035773769663612444
nearest,1.1,4,0.0001,arrival_first,1.2925940861653844e-08,2.501162845848618e-05,1.1236534191993997e-08,-4.4987746538633166e-05,4.498956087293966e-05,-4.999803495593369e-05,4.99974707357372e-05,0.0,0.499922,0.500078,0.0006462970430826924,4.6617260034854734e-08,2.499561012906715e-05,9.391186880537463e-08,-4.5016164466487627e-05,4.498247328881299e-05,-4.99969892982242e-05,4.9997455206747936e-05,0.0,0.4990214612865426,0.5009785387134573,0.0017727465686552485
nearest,1.1,4,0.0001,departure_first,1.2925940861653844e-08,2.501162845848618e-05,1.1236534191993997e-08,-4.4987746538633166e-05,4.498956087293966e-05,-4.999803495593369e-05,4.99974707357372e-05,0.0,0.499922,0.500078,0.0006462970430826924,4.6671390206333236e-08,2.4995902235487503e-05,9.36676039382453e-08,-4.501636074016452e-05,4.4982539573578286e-05,-4.99969892982242e-05,4.9997455206747936e-05,0.0,0.4990153581853829,0.5009846418146171,0.0017748795461588528
nearest,1.1,4,0.0001,insertion_order,1.2925940861653844e-08,2.501162845848618e-05,1.1236534191993997e-08,-4.4987746538633166e-05,4.498956087293966e-05,-4.999803495593369e-05,4.99974707357372e-05,0.0,0.499922,0.500078,0.0006462970430826924,4.6617260034854734e-08,2.499561012906715e-05,9.391186880537463e-08,-4.5016164466487627e-05,4.498247328881299e-05,-4.99969892982242e-05,4.9997455206747936e-05,0.0,0.4990214612865426,0.5009785387134573,0.001772746568655248
nearest,1.1,4,0.0003,arrival_first,2.778890851247221e-08,7.500053630754034e-05,-5.498598814786722e-08,-0.00013495211846475288,0.00013503123836774948,-0.00014999494524090551,0.00014999385727302675,0.0,0.5001313333333334,0.4998686666666667,0.0013894454256236108,2.7230310965150884e-08,7.496632268995797e-05,6.385591135186473e-08,-0.0001348919785492388,0.00013496979361978428,-0.00014999019359920637,0.00014999129412464508,0.0,0.49981281536401767,0.5001871846359823,0.0010266803813837272
nearest,1.1,4,0.0003,departure_first,2.7788908512472203e-08,7.500053630754034e-05,-5.498598814786722e-08,-0.00013495211846475288,0.00013503123836774948,-0.00014999494524090551,0.00014999385727302675,0.0,0.5001313333333334,0.4998686666666667,0.0013894454256236108,2.641191517079599e-08,7.496594212376649e-05,6.091147050146679e-08,-0.00013489166791968735,0.00013496874774066776,-0.00014999019359920637,0.00014999129412464508,0.0,0.49981802285192933,0.5001819771480707,0.000995457738484226
nearest,1.1,4,0.0003,insertion_order,2.778890851247221e-08,7.500053630754034e-05,-5.498598814786722e-08,-0.00013495211846475288,0.00013503123836774948,-0.00014999494524090551,0.00014999385727302675,0.0,0.5001313333333334,0.4998686666666667,0.0013894454256236108,2.7230310965150877e-08,7.496632268995797e-05,6.385591135186473e-08,-0.0001348919785492388,0.00013496979361978428,-0.00014999019359920637,0.00014999129412464508,0.0,0.49981281536401767,0.5001871846359823,0.0010266803813837274
nearest,1.1,4,0.001,arrival_first,4.2791866460902384e-08,0.0002499193130057659,-4.524905913664649e-08,-0.000450053546461883,0.00044991171068128693,-0.0004999871022543326,0.0004999794407922308,0.0,0.49999266666666664,0.5000073333333334,0.0021395933230451193,-6.337044519670567e-07,0.00024975268498137875,-1.2521567026275761e-06,-0.0004500458652296346,0.00044961163878745836,-0.0004999726411684538,0.0004999735940081823,0.0,0.5012198096607225,0.4987801903392775,-0.024124637701444563
nearest,1.1,4,0.001,departure_first,4.279186646090238e-08,0.0002499193130057659,-4.524905913664649e-08,-0.000450053546461883,0.00044991171068128693,-0.0004999871022543326,0.0004999794407922308,0.0,0.49999266666666664,0.5000073333333334,0.0021395933230451193,-6.257480898520514e-07,0.00024975361048452704,-1.248318249178447e-06,-0.0004500570636075116,0.0004496255098559437,-0.0004999726411684538,0.0004999735940081823,0.0,0.5012157321467147,0.49878426785328533,-0.023825117717350134
nearest,1.1,4,0.001,insertion_order,4.279186646090239e-08,0.0002499193130057659,-4.524905913664649e-08,-0.000450053546461883,0.00044991171068128693,-0.0004999871022543326,0.0004999794407922308,0.0,0.49999266666666664,0.5000073333333334,0.0021395933230451193,-6.337044519670567e-07,0.00024975268498137875,-1.2521567026275761e-06,-0.0004500458652296346,0.00044961163878745836,-0.0004999726411684538,0.0004999735940081823,0.0,0.5012198096607225,0.4987801903392775,-0.024124637701444563
nearest,1.1,4,0.003,arrival_first,-1.1520813325175065e-07,0.0007502451800826196,-7.707378244958818e-07,-0.0013498643616215607,0.0013504575450027304,-0.0014999511373389395,0.0014999437246236388,0.0,0.5002266666666667,0.49977333333333335,-0.005760406662587533,-1.0164132062093262e-06,0.0007504222207301673,-1.8806129318382075e-06,-0.0013507495254976183,0.001349492050710837,-0.0014999112251052147,0.0014999145148248598,0.0,0.5006891086713117,0.4993108913286884,-0.03859337689388946
nearest,1.1,4,0.003,departure_first,-1.1520813325175066e-07,0.0007502451800826196,-7.707378244958818e-07,-0.0013498643616215607,0.0013504575450027304,-0.0014999511373389395,0.0014999437246236388,0.0,0.5002266666666667,0.49977333333333335,-0.005760406662587533,-1.0568216595237384e-06,0.0007504047764426013,-1.9989735891234585e-06,-0.0013507459843021478,0.0013495147535269284,-0.00149991197947478,0.0014999145148248598,0.0,0.5007194453259952,0.4992805546740048,-0.04014709185348463
nearest,1.1,4,0.003,insertion_order,-1.1520813325175063e-07,0.0007502451800826196,-7.707378244958818e-07,-0.0013498643616215607,0.0013504575450027304,-0.0014999511373389395,0.0014999437246236388,0.0,0.5002266666666667,0.49977333333333335,-0.005760406662587533,-1.0164132062093262e-06,0.0007504222207301673,-1.8806129318382075e-06,-0.0013507495254976183,0.001349492050710837,-0.0014999112251052147,0.0014999145148248598,0.0,0.5006891086713117,0.4993108913286884,-0.038593376893889454
nearest,1.1,4,0.01,arrival_first,-2.1358748025540993e-06,0.0024998793726773577,-2.227081949968124e-06,-0.0045014414885448184,0.0045004533577593965,-0.004999833803988925,0.004999829850233558,0.0,0.500214,0.499786,-0.10679374012770496,-5.6602711517788975e-06,0.002498937069873413,-2.0617395664612157e-05,-0.004496790635782571,0.00449936334729795,-0.004999625957492262,0.004999710328957257,0.0,0.5020197176435363,0.49798028235646374,-0.21529744531885617
nearest,1.1,4,0.01,departure_first,-2.1358748025540993e-06,0.0024998793726773577,-2.227081949968124e-06,-0.0045014414885448184,0.0045004533577593965,-0.004999833803988925,0.004999829850233558,0.0,0.500214,0.499786,-0.10679374012770496,-5.662354710101528e-06,0.002498969390898465,-2.0726417954567156e-05,-0.004496537529814178,0.004499122375209744,-0.004999625957492262,0.004999710328957257,0.0,0.5020661281489363,0.49793387185106375,-0.2153779769990899
nearest,1.1,4,0.01,insertion_order,-2.1358748025540993e-06,0.0024998793726773577,-2.227081949968124e-06,-0.0045014414885448184,0.0045004533577593965,-0.004999833803988925,0.004999829850233558,0.0,0.500214,0.499786,-0.10679374012770496,-5.6602711517788975e-06,0.002498937069873413,-2.0617395664612157e-05,-0.004496790635782571,0.00449936334729795,-0.004999625957492262,0.004999710328957257,0.0,0.5020197176435363,0.49798028235646374,-0.21529744531885617
nearest,1.1,4,0.03,arrival_first,-1.4509209705260218e-05,0.007505425732544577,-1.4067769567797465e-05,-0.01351228894564277,0.013502270033412362,-0.014999397929508025,0.014999372877840263,0.0,0.50051,0.49949,-0.7254604852630109,-3.504838693322214e-05,0.007500633590126592,-0.0001065066263709209,-0.013500605944898122,0.013495563653808908,-0.014999047791112198,0.014999382411323965,0.0,0.5037274834436876,0.4962725165563125,-1.331431921321749
nearest,1.1,4,0.03,departure_first,-1.4509209705260218e-05,0.007505425732544577,-1.4067769567797465e-05,-0.01351228894564277,0.013502270033412362,-0.014999397929508025,0.014999372877840263,0.0,0.50051,0.49949,-0.7254604852630109,-3.4586500102351814e-05,0.007501311252374703,-0.00010607393372050143,-0.0135007257782662,0.013495326569274945,-0.01499904640314872,0.014999377612408502,0.0,0.5037205627063679,0.49627943729363216,-1.3156202328154722
nearest,1.1,4,0.03,insertion_order,-1.4509209705260218e-05,0.007505425732544577,-1.4067769567797465e-05,-0.01351228894564277,0.013502270033412362,-0.014999397929508025,0.014999372877840263,0.0,0.50051,0.49949,-0.7254604852630109,-3.504838693322214e-05,0.007500633590126592,-0.0001065066263709209,-0.013500605944898122,0.013495563653808908,-0.014999047791112198,0.014999382411323965,0.0,0.5037274834436876,0.49627251655631244,-1.331431921321749
nearest,1.1,4,0.1,arrival_first,5.564126141254143e-06,0.025006769128691878,2.706717608210359e-06,-0.04500041395669996,0.044996509965147494,-0.049998053653628936,0.04999742452231051,0.0,0.5000526666666667,0.4999473333333333,0.278206307062707,-0.00041758933851579363,0.025016168838766242,-0.0011882974845672412,-0.045027054353323014,0.04499902218687031,-0.04999748304270919,0.04999608979488868,0.0,0.5125380947273136,0.48746190527268646,-15.837112351593884
nearest,1.1,4,0.1,departure_first,5.5641261412541426e-06,0.025006769128691878,2.706717608210359e-06,-0.04500041395669996,0.044996509965147494,-0.049998053653628936,0.04999742452231051,0.0,0.5000526666666667,0.4999473333333333,0.278206307062707,-0.00042022793308913174,0.02501778320182115,-0.0011896893382662066,-0.045018864133634144,0.045001923130623456,-0.04999744123529795,0.049995999908730576,0.0,0.5124973928778399,0.4875026071221601,-16.019762721118795
nearest,1.1,4,0.1,insertion_order,5.564126141254143e-06,0.025006769128691878,2.706717608210359e-06,-0.04500041395669996,0.044996509965147494,-0.049998053653628936,0.04999742452231051,0.0,0.5000526666666667,0.4999473333333333,0.278206307062707,-0.00041758933851579363,0.025016168838766242,-0.0011882974845672412,-0.045027054353323014,0.04499902218687031,-0.04999748304270919,0.04999608979488868,0.0,0.5125380947273136,0.48746190527268646,-15.837112351593886
nearest,1.1,8,1e-05,arrival_first,-1.5196779956265016e-10,2.5000880271581994e-06,-1.8192925684464474e-10,-4.5001684020462565e-06,4.500428991984032e-06,-4.999813851706373e-06,4.9998721806332466e-06,0.0,0.49998400000000004,0.500016,-7.5983899781325215e-06,4.815811415354354e-10,2.5018314476854917e-06,-2.940736692858802e-10,-4.4983695868259744e-06,4.4992318691350276e-06,-4.999727982355102e-06,4.999738851448979e-06,0.0,0.5000024581688416,0.49999754183115835,1.9799596963935263e-05
nearest,1.1,8,1e-05,departure_first,-1.5196779956265016e-10,2.5000880271581994e-06,-1.8192925684464474e-10,-4.5001684020462565e-06,4.500428991984032e-06,-4.999813851706373e-06,4.9998721806332466e-06,0.0,0.49998400000000004,0.500016,-7.5983899781325215e-06,4.834412520658135e-10,2.5018308590141685e-06,-2.968817818246756e-10,-4.498369431357373e-06,4.49925661848744e-06,-4.999727982355102e-06,4.999738851448979e-06,0.0,0.5000028557036896,0.49999714429631037,1.9878569027741096e-05
nearest,1.1,8,1e-05,insertion_order,-1.519677995626501e-10,2.5000880271581994e-06,-1.8192925684464474e-10,-4.5001684020462565e-06,4.500428991984032e-06,-4.999813851706373e-06,4.9998721806332466e-06,0.0,0.49998400000000004,0.500016,-7.5983899781325215e-06,4.815811415354357e-10,2.5018314476854917e-06,-2.940736692858802e-10,-4.4983695868259744e-06,4.4992318691350276e-06,-4.999727982355102e-06,4.999738851448979e-06,0.0,0.5000024581688416,0.49999754183115835,1.979959696393527e-05
nearest,1.1,8,3e-05,arrival_first,3.079823800968977e-09,7.50191028547791e-06,1.1089878171333112e-08,-1.3503051251670211e-05,1.3502585604025321e-05,-1.4999417241294092e-05,1.499943658321475e-05,0.0,0.4996386666666667,0.5003613333333333,0.00015399119004844882,8.260621497839871e-09,7.505809628685945e-06,1.2962740836488841e-08,-1.3499034201154836e-05,1.3503216129696001e-05,-1.499925063050365e-05,1.4999290134691071e-05,0.0,0.4996093189511005,0.5003906810488995,0.00034718455263093694
nearest,1.1,8,3e-05,departure_first,3.0798238009689774e-09,7.50191028547791e-06,1.1089878171333112e-08,-1.3503051251670211e-05,1.3502585604025321e-05,-1.4999417241294092e-05,1.499943658321475e-05,0.0,0.4996386666666667,0.5003613333333333,0.00015399119004844882,8.325056893600224e-09,7.505752928393064e-06,1.3082062257548563e-08,-1.3498990019393646e-05,1.3503155294356318e-05,-1.499925063050365e-05,1.4999290134691071e-05,0.0,0.49960616145581443,0.5003938385441855,0.00034991671345462456
nearest,1.1,8,3e-05,insertion_order,3.079823800968977e-09,7.50191028547791e-06,1.1089878171333112e-08,-1.3503051251670211e-05,1.3502585604025321e-05,-1.4999417241294092e-05,1.499943658321475e-05,0.0,0.4996386666666667,0.5003613333333333,0.00015399119004844882,8.260621497839871e-09,7.505809628685945e-06,1.2962740836488841e-08,-1.3499034201154836e-05,1.3503216129696001e-05,-1.499925063050365e-05,1.4999290134691071e-05,0.0,0.49960931895110056,0.5003906810488995,0.000347184552630937
nearest,1.1,8,0.0001,arrival_first,2.766044237675184e-08,2.500340048724926e-05,3.228384836499269e-08,-4.49712555731215e-05,4.5009829250375326e-05,-4.999786297048559e-05,4.999830192294515e-05,0.0,0.499676,0.500324,0.0013830221188375921,-9.115868810909255e-09,2.4967802961659585e-05,-2.6712129501162604e-08,-4.500141470159138e-05,4.501145658861177e-05,-4.9996462228920253e-05,4.999833269097286e-05,0.0,0.5002277576722503,0.4997722423277498,-0.0003901549014427352
nearest,1.1,8,0.0001,departure_first,2.766044237675184e-08,2.500340048724926e-05,3.228384836499269e-08,-4.49712555731215e-05,4.5009829250375326e-05,-4.999786297048559e-05,4.999830192294515e-05,0.0,0.499676,0.500324,0.0013830221188375921,-9.792142226521543e-09,2.4967557582265417e-05,-2.78635414011306e-08,-4.500172159068966e-05,4.501149803071242e-05,-4.9996462228920253e-05,4.999833269097286e-05,0.0,0.5002384592251601,0.49976154077483986,-0.00041858456619432027
nearest,1.1,8,0.0001,insertion_order,2.766044237675184e-08,2.500340048724926e-05,3.228384836499269e-08,-4.49712555731215e-05,4.5009829250375326e-05,-4.999786297048559e-05,4.999830192294515e-05,0.0,0.499676,0.500324,0.0013830221188375921,-9.115868810909252e-09,2.4967802961659585e-05,-2.6712129501162604e-08,-4.500141470159138e-05,4.501145658861177e-05,-4.9996462228920253e-05,4.999833269097286e-05,0.0,0.5002277576722503,0.4997722423277498,-0.00039015490144273516
nearest,1.1,8,0.0003,arrival_first,-1.2014325571847925e-07,7.492856086403966e-05,-2.3839988898544108e-07,-0.00013496588349729184,0.00013495447688455895,-0.0001499954478579942,0.00014999539901812872,0.0,0.500796,0.499204,-0.006007162785923962,1.894763815972533e-08,7.499009250364648e-05,-2.592861392571033e-08,-0.0001350161734679081,0.00013495564466743583,-0.0001499905682057917,0.00014999275002054168,0.0,0.5000844746818615,0.49991552531813854,0.0007913358288627995
nearest,1.1,8,0.0003,departure_first,-1.2014325571847925e-07,7.492856086403966e-05,-2.3839988898544108e-07,-0.00013496588349729184,0.00013495447688455895,-0.0001499954478579942,0.00014999539901812872,0.0,0.500796,0.499204,-0.006007162785923962,1.944909661709027e-08,7.499021499353847e-05,-2.6308806901307694e-08,-0.00013501700101599867,0.00013495324143517756,-0.0001499905682057917,0.00014999275002054168,0.0,0.5000845352158703,0.4999154647841298,0.0008130900461672926
nearest,1.1,8,0.0003,insertion_order,-1.2014325571847925e-07,7.492856086403966e-05,-2.3839988898544108e-07,-0.00013496588349729184,0.00013495447688455895,-0.0001499954478579942,0.00014999539901812872,0.0,0.500796,0.499204,-0.006007162785923962,1.8947638159725326e-08,7.499009250364648e-05,-2.592861392571033e-08,-0.0001350161734679081,0.00013495564466743583,-0.0001499905682057917,0.00014999275002054168,0.0,0.5000844746818615,0.49991552531813854,0.0007913358288627995
nearest,1.1,8,0.001,arrival_first,2.319303351760026e-08,0.00024980823745632974,7.750213626422919e-08,-0.0004496067145373672,0.0004497660546682405,-0.0004999755102289783,0.0004999767922830264,0.0,0.4999306666666667,0.5000693333333334,0.0011596516758800135,4.835387431392258e-07,0.00025005476810425787,5.20888894864744e-07,-0.0004498666368060266,0.0004502216905200327,-0.0004999690791210117,0.0004999767029078663,0.0,0.4994470893143888,0.5005529106856111,0.020426268051714054
nearest,1.1,8,0.001,departure_first,2.319303351760023e-08,0.00024980823745632974,7.750213626422919e-08,-0.0004496067145373672,0.0004497660546682405,-0.0004999755102289783,0.0004999767922830264,0.0,0.4999306666666667,0.5000693333333334,0.0011596516758800135,4.881729931220612e-07,0.0002500593058530931,5.408411830616633e-07,-0.00044986476206919075,0.0004502287448774919,-0.0004999690791210117,0.0004999767028775498,0.0,0.4994253883621679,0.5005746116378321,0.02062047658711373
nearest,1.1,8,0.001,insertion_order,2.3193033517600266e-08,0.00024980823745632974,7.750213626422919e-08,-0.0004496067145373672,0.0004497660546682405,-0.0004999755102289783,0.0004999767922830264,0.0,0.4999306666666667,0.5000693333333334,0.0011596516758800135,4.835387431392257e-07,0.00025005476810425787,5.20888894864744e-07,-0.0004498666368060266,0.0004502216905200327,-0.0004999690791210117,0.0004999767029078663,0.0,0.4994470893143888,0.5005529106856111,0.020426268051714054
nearest,1.1,8,0.003,arrival_first,8.438596989520495e-07,0.00075014957714099,1.26071951550936e-06,-0.001348641942231552,0.0013496351827522325,-0.0014999452141637448,0.001499952364489824,0.0,0.499576,0.500424,0.04219298494760248,3.5172697271335347e-09,0.000749885403603852,-1.1075520611805839e-06,-0.00134958573975047,0.0013504718760083785,-0.001499917769623252,0.0014999288202103317,0.0,0.5003355695954893,0.49966443040451064,0.00029213083177373017
nearest,1.1,8,0.003,departure_first,8.438596989520495e-07,0.00075014957714099,1.26071951550936e-06,-0.001348641942231552,0.0013496351827522325,-0.0014999452141637448,0.001499952364489824,0.0,0.499576,0.500424,0.04219298494760248,-1.5008917478231873e-08,0.0007499130385554193,-1.1349540737428988e-06,-0.0013496307253047873,0.0013504815988453496,-0.001499917769623252,0.0014999288202103317,0.0,0.5003417815513461,0.49965821844865393,-0.00048639035207829936
nearest,1.1,8,0.003,insertion_order,8.438596989520495e-07,0.00075014957714099,1.26071951550936e-06,-0.001348641942231552,0.0013496351827522325,-0.0014999452141637448,0.001499952364489824,0.0,0.499576,0.500424,0.04219298494760248,3.5172697271335628e-09,0.000749885403603852,-1.1075520611805839e-06,-0.00134958573975047,0.0013504718760083785,-0.001499917769623252,0.0014999288202103317,0.0,0.5003355695954893,0.4996644304045107,0.00029213083177372925
nearest,1.1,8,0.01,arrival_first,-2.941403010136128e-07,0.0025004196632137043,8.891036941349739e-07,-0.0045010218105138245,0.0044993255179103155,-0.004999813740081057,0.004999826581297384,0.0,0.49993,0.50007,-0.014707015050680639,-1.014709537772952e-05,0.0024995422839939117,-1.8439981548831794e-05,-0.004499793680152445,0.004499094990223576,-0.004999829676397238,0.004999756668488383,0.0,0.5018988742732484,0.49810112572675164,-0.428577308595184
nearest,1.1,8,0.01,departure_first,-2.941403010136127e-07,0.0025004196632137043,8.891036941349739e-07,-0.0045010218105138245,0.0044993255179103155,-0.004999813740081057,0.004999826581297384,0.0,0.49993,0.50007,-0.014707015050680639,-1.0028238078385024e-05,0.002499776870001592,-1.8309264397531298e-05,-0.004499785095299453,0.004499417278229126,-0.004999831975947277,0.004999756668488383,0.0,0.5018909447266537,0.49810905527334626,-0.42370509593051503
nearest,1.1,8,0.01,insertion_order,-2.941403010136128e-07,0.0025004196632137043,8.891036941349739e-07,-0.0045010218105138245,0.0044993255179103155,-0.004999813740081057,0.004999826581297384,0.0,0.49993,0.50007,-0.014707015050680639,-1.014709537772952e-05,0.0024995422839939117,-1.8439981548831794e-05,-0.004499793680152445,0.004499094990223576,-0.004999829676397238,0.004999756668488383,0.0,0.5018988742732484,0.49810112572675164,-0.428577308595184
nearest,1.1,8,0.03,arrival_first,3.845858126340317e-06,0.007503058462462906,4.785684723174199e-07,-0.013495762043091114,0.013500752241775441,-0.014999308684491553,0.014999376940644045,0.0,0.49995266666666666,0.5000473333333333,0.19229290631701587,-3.491311062815889e-05,0.007497541900266509,-0.00010187007894872034,-0.013503040102021698,0.013490613586154969,-0.014999175365901774,0.014999186108552337,0.0,0.503412537606884,0.496587462393116,-1.4734181994469906
nearest,1.1,8,0.03,departure_first,3.845858126340318e-06,0.007503058462462906,4.785684723174199e-07,-0.013495762043091114,0.013500752241775441,-0.014999308684491553,0.014999376940644045,0.0,0.49995266666666666,0.5000473333333333,0.19229290631701587,-3.438821620889944e-05,0.007498519233921394,-0.00010160356419574116,-0.01350239204294833,0.013491564595285305,-0.01499917536565924,0.014999191656725716,0.0,0.5033827795598381,0.4966172204401618,-1.4516355110817696
nearest,1.1,8,0.03,insertion_order,3.845858126340317e-06,0.007503058462462906,4.785684723174199e-07,-0.013495762043091114,0.013500752241775441,-0.014999308684491553,0.014999376940644045,0.0,0.49995266666666666,0.5000473333333333,0.19229290631701587,-3.4913110628158885e-05,0.007497541900266509,-0.00010187007894872034,-0.013503040102021698,0.013490613586154969,-0.014999175365901774,0.014999186108552337,0.0,0.5034125376068839,0.496587462393116,-1.4734181994469906
nearest,1.1,8,0.1,arrival_first,2.281919398054318e-05,0.024997771816628395,4.5645719940997274e-05,-0.04499442276500152,0.04499464544086245,-0.04999756036092246,0.049997933652957724,0.0,0.49953733333333333,0.5004626666666667,1.140959699027159,-0.00041289430860412513,0.024973865693779334,-0.0012111076643118194,-0.045013028398225616,0.044981277338295,-0.04999676355889833,0.04999720207151773,0.0,0.5126411486913807,0.4873588513086194,-17.38245356676612
nearest,1.1,8,0.1,departure_first,2.2819193980543182e-05,0.024997771816628395,4.5645719940997274e-05,-0.04499442276500152,0.04499464544086245,-0.04999756036092246,0.049997933652957724,0.0,0.49953733333333333,0.5004626666666667,1.140959699027159,-0.0004049223325819425,0.024970517950494465,-0.001196039538261821,-0.04500810883693545,0.04498201066856513,-0.04999681649564074,0.04999705700999636,0.0,0.512507381500327,0.487492618499673,-17.076406952357722
nearest,1.1,8,0.1,insertion_order,2.2819193980543182e-05,0.024997771816628395,4.5645719940997274e-05,-0.04499442276500152,0.04499464544086245,-0.04999756036092246,0.049997933652957724,0.0,0.49953733333333333,0.5004626666666667,1.140959699027159,-0.00041289430860412513,0.024973865693779334,-0.0012111076643118194,-0.045013028398225616,0.044981277338295,-0.04999676355889833,0.04999720207151773,0.0,0.5126411486913807,0.4873588513086194,-17.38245356676612
nearest,1.1,16,1e-05,arrival_first,-7.128656998247606e-10,2.5007520868827365e-06,1.6671037883497776e-10,-4.499917707410835e-06,4.501648397005434e-06,-4.9998430464863e-06,4.99973515009818e-06,6.666666666666667e-07,0.4999613333333333,0.500038,-3.564328499123803e-05,-2.4010893858050834e-09,2.500236465427565e-06,-5.693648784305261e-09,-4.4994510005704504e-06,4.501083113552621e-06,-4.999803994603652e-06,4.999711779265827e-06,0.0,0.5005576890583396,0.4994423109416603,-0.00010703268827468088
