rho,capacity,quantizer,policy,arrival_scheduling_mode,n,mean_slope,sd_slope,median_slope,q25_slope,q75_slope,bootstrap_ci95_low,bootstrap_ci95_high
0.5,16,ceiling,arrival_first,schedule_next_after_transition,30,0.941349666978619,0.14960132323390943,0.907132379148198,0.8615102110143067,1.0296330311217625,0.8904192860452586,0.9950547270251153
0.5,16,ceiling,departure_first,preload_all,30,0.941349666978619,0.14960132323390943,0.907132379148198,0.8615102110143067,1.0296330311217625,0.8904192860452586,0.9950547270251153
0.5,16,ceiling,departure_first,schedule_next_after_transition,30,0.941349666978619,0.14960132323390943,0.907132379148198,0.8615102110143067,1.0296330311217625,0.8904192860452586,0.9950547270251153
0.5,16,floor,arrival_first,preload_all,30,0.971510590588121,0.08861734718124255,0.9837138855366787,0.9214749364002137,1.0296524281295303,0.9400425567140891,1.0027786521837123
0.5,16,floor,arrival_first,schedule_next_after_transition,30,0.971510590588121,0.08861734718124255,0.9837138855366787,0.9214749364002137,1.0296524281295303,0.9400425567140891,1.0027786521837123
0.5,16,floor,departure_first,preload_all,30,0.971510590588121,0.08861734718124255,0.9837138855366787,0.9214749364002137,1.0296524281295303,0.9400425567140891,1.0027786521837123
0.5,16,floor,departure_first,schedule_next_after_transition,30,0.971510590588121,0.08861734718124255,0.9837138855366787,0.9214749364002137,1.0296524281295303,0.9400425567140891,1.0027786521837123
0.5,16,nearest,arrival_first,preload_all,30,0.9517145809927519,0.08955842364343061,0.9293018728153741,0.9070489668110182,0.9802314743786238,0.9212527608401702,0.983781356486242
0.5,16,nearest,arrival_first,schedule_next_after_transition,30,0.9517145809927519,0.08955842364343061,0.9293018728153741,0.9070489668110182,0.9802314743786238,0.9212527608401702,0.983781356486242
0.5,16,nearest,departure_first,preload_all,30,0.9517145809927519,0.08955842364343061,0.9293018728153741,0.9070489668110182,0.9802314743786238,0.9212527608401702,0.983781356486242
0.5,16,nearest,departure_first,schedule_next_after_transition,30,0.9517145809927519,0.08955842364343061,0.9293018728153741,0.9070489668110182,0.9802314743786238,0.9212527608401702,0.983781356486242
0.8,1,ceiling,arrival_first,preload_all,30,0.987031316036835,0.12892689194472598,0.9733639999146045,0.8717780777610218,1.0889039287638824,0.9420824479707838,1.0326341317981993
0.8,1,ceiling,arrival_first,schedule_next_after_transition,30,0.987031316036835,0.12892689194472598,0.9733639999146045,0.8717780777610218,1.0889039287638824,0.9420824479707838,1.0326341317981993
0.8,1,ceiling,departure_first,preload_all,30,0.9870416463499675,0.12898064037206247,0.9749971461026073,0.8716824033610634,1.0887809189659707,0.9420577335063399,1.0326338575131195
0.8,1,ceiling,departure_first,schedule_next_after_transition,30,0.9870416463499675,0.12898064037206247,0.9749971461026073,0.8716824033610634,1.0887809189659707,0.9420577335063399,1.0326338575131195
0.8,1,floor,arrival_first,preload_all,30,0.9969110778471092,0.1398122381633719,0.9719381558246687,0.9393113531660837,1.0450356529710407,0.9486881658979136,1.046223202404236
0.8,1,floor,arrival_first,schedule_next_after_transition,30,0.9969110778471092,0.1398122381633719,0.9719381558246687,0.9393113531660837,1.0450356529710407,0.9486881658979136,1.046223202404236
0.8,1,floor,departure_first,preload_all,30,0.9970763147145804,0.1401780237744178,0.9718412745291296,0.9392502996622816,1.0455836191366947,0.9487142980902422,1.0465259534544236
0.8,1,floor,departure_first,schedule_next_after_transition,30,0.9970763147145804,0.1401780237744178,0.9718412745291296,0.9392502996622816,1.0455836191366947,0.9487142980902422,1.0465259534544236
0.8,1,nearest,arrival_first,preload_all,30,1.0040458018547904,0.12480308571861504,0.9998586902707833,0.9029688871804719,1.0980477254694498,0.9610011601412015,1.0492260785079481
0.8,1,nearest,arrival_first,schedule_next_after_transition,30,1.0040458018547904,0.12480308571861504,0.9998586902707833,0.9029688871804719,1.0980477254694498,0.9610011601412015,1.0492260785079481
0.8,1,nearest,departure_first,preload_all,30,1.0040260865987016,0.12472958550982342,0.9997334990789153,0.9033325740251418,1.0979437076742746,0.9610153710680738,1.0492350492923912
